EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageHoursWorked
2079,0.04761904761904745,0,0.0,1.0,-0.4285714285714286,0.0,0.20000000000000018,1.0,-1.0,0.0,0.0,-0.6299104791995788,0.11111111111111116,-0.2857142857142856,-0.33333333333333337,-0.75,0.6666666666666665,-1.0,-1.0,-1.0,1.0,-1.0,-0.33333333333333326,-0.33333333333333326,0.3333333333333335,-0.5275292498279418
2081,-0.523809523809524,0,1.0,0.0,-0.6428571428571428,0.0,1.0,1.0,-0.5,0.5,0.0,-0.8586624539231175,-0.7777777777777778,-0.2857142857142856,-1.0,-0.7,0.33333333333333326,-0.7,-0.6,-0.6470588235294118,0.3333333333333335,-1.0,1.0,-0.9999999999999999,0.3333333333333335,-0.1833275980729523
2082,0.33333333333333304,0,1.0,0.0,-0.5,0.5,0.6000000000000001,1.0,0.0,-0.25,0.0,-0.9270142180094787,0.11111111111111116,0.4285714285714288,-1.0,0.25,-0.33333333333333337,-0.8,-1.0,-0.6470588235294118,0.3333333333333335,1.0,1.0,-0.33333333333333326,0.3333333333333335,0.03544390915347595
2083,-0.1904761904761907,0,1.0,1.0,-0.7857142857142857,0.5,-0.19999999999999996,1.0,-1.0,-0.5,0.0,0.7937862032648764,-0.33333333333333337,0.2857142857142856,-0.33333333333333337,-0.25,0.0,-0.6499999999999999,-0.8666666666666667,-0.17647058823529416,-0.33333333333333326,1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,-0.3817962835512727
2084,-0.7142857142857144,1,1.0,-1.0,0.9285714285714286,0.5,-1.0,1.0,0.0,0.0,0.0,-0.8023170089520801,-0.7777777777777778,0.1428571428571428,-0.33333333333333337,-0.95,0.6666666666666665,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,1.0,-0.33333333333333326,-0.9999999999999999,-0.7440640055058496
2085,-0.2857142857142858,0,0.0,0.0,-0.4285714285714286,-0.5,0.20000000000000018,-1.0,-1.0,0.75,0.0,-0.8854133754607689,-0.7777777777777778,-0.5714285714285712,0.33333333333333326,-0.5,0.6666666666666665,-0.5,-1.0,-0.8823529411764706,-0.33333333333333326,-1.0,-0.33333333333333326,0.3333333333333335,-0.33333333333333326,-0.4487267721954571
2086,-0.14285714285714302,0,1.0,0.0,-0.4285714285714286,-0.5,0.20000000000000018,1.0,-0.5,0.75,-1.0,0.15071090047393376,-0.7777777777777778,-0.9999999999999998,1.0,-0.6499999999999999,1.0,-0.6499999999999999,-0.8666666666666667,-0.17647058823529416,1.0,-1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,-0.7185134205092909
2087,-0.4285714285714288,0,1.0,1.0,0.9999999999999998,0.0,-0.19999999999999996,1.0,-1.0,0.75,-1.0,-0.8381253291205899,-0.7777777777777778,-0.5714285714285712,-0.33333333333333337,-0.5,-0.33333333333333337,-0.5,0.06666666666666665,0.05882352941176472,0.3333333333333335,-1.0,0.3333333333333335,0.3333333333333335,-0.33333333333333326,-0.042412250516173255
2088,0.2380952380952377,0,1.0,0.0,-0.8571428571428571,0.5,0.20000000000000018,1.0,-0.5,0.5,1.0,-0.8362295945234335,-0.7777777777777778,-0.857142857142857,1.0,0.0,0.0,0.0,0.7333333333333334,1.0,-0.9999999999999999,-1.0,1.0,1.0,0.3333333333333335,-0.5329490708878177
2089,-0.9047619047619049,0,1.0,0.0,0.2142857142857142,0.5,0.20000000000000018,1.0,-1.0,-0.75,1.0,-0.2203264876250658,-0.7777777777777778,-0.7142857142857142,-1.0,-0.9,-0.33333333333333337,-0.9,-0.7333333333333334,-0.7647058823529411,-0.33333333333333326,-1.0,0.3333333333333335,1.0,0.3333333333333335,-0.6910701995870607
2090,0.33333333333333304,0,1.0,1.0,-0.4285714285714286,-1.0,0.20000000000000018,-1.0,-1.0,0.75,-1.0,0.3806213796735123,-0.5555555555555556,0.5714285714285716,-1.0,-0.3999999999999999,0.0,-0.7,-0.8666666666666667,-0.5294117647058824,0.3333333333333335,1.0,1.0,1.0,-0.33333333333333326,-0.322780454232622
2091,0.1428571428571428,0,-1.0,0.0,-0.7142857142857143,0.5,0.20000000000000018,1.0,1.0,0.75,0.0,0.6889942074776199,0.5555555555555554,-0.9999999999999998,-1.0,-0.5,0.0,-0.8,-1.0,-0.6470588235294118,-0.33333333333333326,-1.0,1.0,-0.9999999999999999,1.0,-0.03140055058499591
2092,0.9999999999999996,0,1.0,1.0,-0.9285714285714286,-0.5,-0.6,1.0,-0.5,0.75,-1.0,-0.8362295945234335,-1.0,-0.5714285714285712,-0.33333333333333337,-0.3999999999999999,0.0,-0.44999999999999996,-0.8666666666666667,0.05882352941176472,0.3333333333333335,-1.0,-0.33333333333333326,1.0,0.3333333333333335,-0.2981761871988984
2093,-0.3333333333333335,0,0.0,1.0,-0.3571428571428572,0.0,-0.6,-1.0,-1.0,0.75,0.0,-0.02506582411795688,-0.7777777777777778,-0.9999999999999998,-1.0,-0.9,0.0,-0.9,-0.7333333333333334,-0.7647058823529411,0.3333333333333335,-1.0,0.3333333333333335,-0.33333333333333326,0.3333333333333335,-0.17868203716448683
2094,-0.3333333333333335,0,0.0,0.0,-0.4285714285714286,0.0,-0.6,-1.0,-0.5,0.5,1.0,-0.5723012111637704,-0.11111111111111116,-0.857142857142857,-0.33333333333333337,-0.5,1.0,-0.6,-1.0,-0.17647058823529416,0.3333333333333335,-1.0,1.0,0.3333333333333335,0.3333333333333335,-0.1020302821748107
2095,-0.14285714285714302,0,1.0,1.0,-0.8571428571428571,-0.5,-0.19999999999999996,1.0,0.5,-1.0,-1.0,0.7748288572933124,-0.5555555555555556,0.0,-1.0,-0.1499999999999999,-0.33333333333333337,-0.6499999999999999,-0.06666666666666665,-0.17647058823529416,-0.33333333333333326,-1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,-0.697264280798348
2096,-0.2857142857142858,0,1.0,1.0,0.7857142857142856,-0.5,-0.19999999999999996,1.0,-1.0,0.5,0.0,-0.6607688256977358,-1.0,-0.857142857142857,-1.0,-0.25,-1.0,-0.29999999999999993,-0.4666666666666667,0.17647058823529416,0.3333333333333335,-1.0,-0.9999999999999999,1.0,0.3333333333333335,-0.4293702684101852
2097,0.04761904761904745,0,1.0,0.0,-1.0,0.0,0.20000000000000018,-1.0,-0.5,0.5,-1.0,-0.7081621906266456,0.5555555555555554,-0.857142857142857,-1.0,-0.6499999999999999,-0.33333333333333337,-0.75,-0.8666666666666667,-0.6470588235294118,-0.9999999999999999,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,-0.1152787336545078
2098,-0.6666666666666667,0,1.0,0.0,-0.6428571428571428,-0.5,0.20000000000000018,-1.0,-1.0,-0.5,1.0,-0.8147446024223276,-1.0,0.5714285714285716,-0.33333333333333337,-0.75,-1.0,-0.8,-0.8666666666666667,-0.8823529411764706,0.3333333333333335,1.0,0.3333333333333335,1.0,0.3333333333333335,0.19657604955264985
2099,-0.4285714285714288,0,1.0,1.0,-0.4285714285714286,0.0,-0.19999999999999996,-1.0,-1.0,0.5,0.0,-0.1509215376513955,-1.0,0.1428571428571428,-0.33333333333333337,-0.3999999999999999,-0.33333333333333337,-0.44999999999999996,-0.33333333333333337,-0.17647058823529416,-0.33333333333333326,-1.0,1.0,-0.33333333333333326,0.3333333333333335,0.3332759807295256
2100,0.1428571428571428,0,0.0,-1.0,-0.5,-0.5,0.20000000000000018,1.0,-1.0,0.75,0.0,0.01516587677725112,-0.33333333333333337,-0.7142857142857142,-0.33333333333333337,0.0,-0.6666666666666667,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,-0.9999999999999999,-0.9999999999999999,0.3333333333333335,0.35392291810048215
2101,-0.1904761904761907,0,-1.0,0.0,-1.0,-1.0,-0.6,1.0,-0.5,0.75,0.0,0.3271195365982096,-0.11111111111111116,0.5714285714285716,0.33333333333333326,-0.19999999999999996,0.33333333333333326,-0.35,-0.4666666666666667,0.4117647058823528,-0.33333333333333326,1.0,0.3333333333333335,1.0,-0.33333333333333326,0.2816586373021335
2102,-0.5714285714285716,0,1.0,0.0,-0.5714285714285714,0.0,-0.6,1.0,0.0,0.0,0.0,-0.7473407056345445,-0.7777777777777778,0.8571428571428572,-1.0,-0.55,-0.33333333333333337,-0.55,-0.19999999999999996,-0.05882352941176472,0.3333333333333335,1.0,-0.9999999999999999,-0.9999999999999999,-0.33333333333333326,-0.7475051617343422
2103,0.714285714285714,0,0.0,0.0,-0.4285714285714286,-0.5,0.20000000000000018,1.0,-0.5,1.0,-1.0,-0.7921011058451817,0.5555555555555554,-0.5714285714285712,-0.33333333333333337,0.6500000000000001,-0.33333333333333337,-0.75,-0.8666666666666667,-0.5294117647058824,-0.33333333333333326,-1.0,1.0,0.3333333333333335,-0.9999999999999999,-0.6343771507226426
2104,0.2380952380952377,0,1.0,-1.0,-0.7857142857142857,0.5,-0.6,1.0,1.0,-0.5,0.0,-0.3024749868351764,-0.7777777777777778,0.4285714285714288,-1.0,-0.5,0.0,-0.5,-0.06666666666666665,-0.17647058823529416,0.3333333333333335,1.0,-0.9999999999999999,1.0,0.3333333333333335,0.07097384721266398
2105,-0.9523809523809526,1,-1.0,1.0,-0.9285714285714286,-0.5,0.6000000000000001,1.0,0.0,-1.0,1.0,-0.07161664033701953,-0.7777777777777778,0.0,-1.0,-0.95,-0.33333333333333337,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,-0.9999999999999999,-0.33333333333333326,1.0,-0.3201995870612522
2106,-0.4761904761904763,0,1.0,0.0,0.2857142857142856,0.5,-0.6,1.0,-1.0,0.0,-1.0,-0.05834649815692461,-0.7777777777777778,0.2857142857142856,-1.0,-0.85,0.0,-0.85,-0.8666666666666667,-0.7647058823529411,0.3333333333333335,1.0,-0.9999999999999999,1.0,0.3333333333333335,-0.16543358568478972
2107,0.714285714285714,0,1.0,0.0,-0.4285714285714286,0.5,-0.6,1.0,-0.5,0.75,0.0,-0.8858346498156925,-0.33333333333333337,0.1428571428571428,-1.0,0.8,-0.33333333333333337,-0.5,-1.0,0.05882352941176472,0.3333333333333335,-1.0,1.0,1.0,0.3333333333333335,0.08680316586373049
2108,-0.38095238095238115,0,1.0,0.0,0.4285714285714286,0.0,-0.6,1.0,-0.5,-0.5,0.0,-0.055186940494997394,-0.7777777777777778,-0.857142857142857,-1.0,-0.7,-0.6666666666666667,-0.7,-1.0,-0.8823529411764706,0.3333333333333335,-1.0,0.3333333333333335,-0.9999999999999999,-0.33333333333333326,-0.40218513420509217
2109,-0.38095238095238115,0,1.0,1.0,0.6428571428571428,-1.0,-0.19999999999999996,-1.0,-1.0,0.75,1.0,-0.6961558715113219,-0.7777777777777778,-0.857142857142857,-1.0,-0.5,0.0,-0.5,-0.8666666666666667,-0.05882352941176472,1.0,-1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,-0.2903475567790772
2110,0.9523809523809521,0,1.0,0.0,-0.8571428571428571,0.5,1.0,1.0,-1.0,0.5,1.0,-0.6796208530805687,0.11111111111111116,-0.2857142857142856,1.0,-0.35,0.0,-0.7,-1.0,-0.4117647058823529,0.3333333333333335,-1.0,0.3333333333333335,1.0,0.3333333333333335,-0.4735891259463174
2111,0.19047619047619024,0,1.0,0.0,-0.2857142857142857,-0.5,-0.6,1.0,0.0,-0.5,0.0,0.6667719852553977,-0.33333333333333337,-0.1428571428571428,-0.33333333333333337,0.25,0.0,-0.6,-1.0,-0.17647058823529416,0.3333333333333335,-1.0,0.3333333333333335,1.0,0.3333333333333335,-0.596008258774948
2112,0.47619047619047583,0,1.0,1.0,-0.0714285714285714,0.5,-0.6,1.0,-0.5,0.5,0.0,-0.4501316482359137,-0.5555555555555556,-0.5714285714285712,-1.0,0.15000000000000013,-0.33333333333333337,-0.95,-1.0,-1.0,-0.33333333333333326,-1.0,-0.9999999999999999,0.3333333333333335,1.0,-0.7697866483138331
2113,-0.14285714285714302,0,0.0,1.0,-0.7142857142857143,-0.5,-0.19999999999999996,-1.0,-1.0,-0.5,0.0,-0.609478672985782,-0.7777777777777778,0.1428571428571428,-0.33333333333333337,-0.3999999999999999,0.0,-0.44999999999999996,-1.0,-0.17647058823529416,0.3333333333333335,-1.0,0.3333333333333335,-0.33333333333333326,-0.33333333333333326,-0.7346008258774945
2114,0.4285714285714284,0,1.0,0.0,-1.0,0.5,-0.6,-1.0,-0.5,-0.5,1.0,0.2878357030015799,0.11111111111111116,-0.7142857142857142,-0.33333333333333337,-0.6499999999999999,-0.33333333333333337,-0.95,-1.0,-1.0,1.0,-1.0,1.0,-0.33333333333333326,-0.33333333333333326,-0.08637302133516833
2115,-0.5714285714285716,0,1.0,0.0,-0.6428571428571428,0.5,-0.6,1.0,-0.5,-0.5,-1.0,-0.7107951553449183,-0.7777777777777778,0.1428571428571428,-1.0,-0.75,-0.33333333333333337,-0.75,-1.0,-0.6470588235294118,0.3333333333333335,-1.0,-0.9999999999999999,0.3333333333333335,0.3333333333333335,0.13953888506538226
2116,-0.4761904761904763,0,1.0,1.0,0.1428571428571428,0.5,0.20000000000000018,1.0,-1.0,-0.5,-1.0,-0.413059505002633,-0.7777777777777778,0.1428571428571428,-0.33333333333333337,-0.7,0.0,-0.7,-0.8666666666666667,-1.0,0.3333333333333335,-1.0,0.3333333333333335,1.0,0.3333333333333335,-0.7443220922229865
2117,0.4285714285714284,0,1.0,1.0,-1.0,-1.0,-0.19999999999999996,1.0,-0.5,0.0,1.0,-0.32627698788836235,0.33333333333333326,-0.5714285714285712,0.33333333333333326,0.25,-0.33333333333333337,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,1.0,1.0,1.0,-0.520388850653819
2118,-0.4761904761904763,0,1.0,0.0,-0.8571428571428571,0.0,1.0,-1.0,-0.5,-1.0,-1.0,-0.6002106371774618,-0.33333333333333337,-0.2857142857142856,-0.33333333333333337,-0.55,-0.33333333333333337,-0.6499999999999999,-0.8666666666666667,-0.17647058823529416,0.3333333333333335,-1.0,1.0,1.0,-0.33333333333333326,-0.860030970406056
2119,-0.23809523809523814,0,1.0,1.0,-0.4285714285714286,0.5,0.20000000000000018,-1.0,-0.5,-0.5,0.0,-0.8175882043180622,-1.0,-0.4285714285714284,-0.33333333333333337,-0.9,0.0,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,0.3333333333333335,0.3333333333333335,-0.33333333333333326,-0.40717481073640727
2120,0.2380952380952377,0,1.0,0.0,-0.7857142857142857,0.0,-0.6,-1.0,-1.0,-0.5,0.0,-0.6573986308583466,0.5555555555555554,0.0,-1.0,0.30000000000000004,-0.33333333333333337,0.10000000000000009,-0.6,0.17647058823529416,0.3333333333333335,-1.0,-0.33333333333333326,-0.33333333333333326,0.3333333333333335,0.8744838265657267
2121,-0.2857142857142858,0,1.0,0.0,-0.5,-0.5,-0.6,-1.0,-0.5,0.5,-1.0,0.5982095839915746,-1.0,-0.7142857142857142,-0.33333333333333337,-0.5,-0.33333333333333337,-0.55,-1.0,-0.05882352941176472,1.0,-1.0,1.0,0.3333333333333335,0.3333333333333335,0.7252236751548522
2122,-0.9523809523809526,0,1.0,1.0,-0.9285714285714286,0.5,-0.19999999999999996,1.0,0.0,-0.5,1.0,0.11090047393364921,-0.7777777777777778,0.5714285714285716,-1.0,-0.95,-1.0,-0.95,-1.0,-0.8823529411764706,0.3333333333333335,1.0,-0.33333333333333326,1.0,0.3333333333333335,-0.2743461803165861
2123,-0.7619047619047621,0,1.0,1.0,-0.9285714285714286,0.0,0.20000000000000018,1.0,0.0,-0.5,0.0,-0.9084781463928384,-0.7777777777777778,-0.7142857142857142,-0.33333333333333337,-0.95,-0.33333333333333337,-0.95,-1.0,-0.8823529411764706,0.3333333333333335,-1.0,1.0,0.3333333333333335,0.3333333333333335,0.09833103922918118
2125,-0.6190476190476191,0,1.0,-1.0,-0.4285714285714286,0.0,-0.6,1.0,-0.5,0.5,1.0,-0.3889415481832543,-0.7777777777777778,-0.9999999999999998,-0.33333333333333337,-0.6,0.33333333333333326,-0.6,-0.7333333333333334,-0.7647058823529411,0.3333333333333335,-1.0,0.3333333333333335,1.0,-0.33333333333333326,0.43797315898141864
2126,0.2857142857142856,1,1.0,-1.0,-0.2142857142857143,0.0,-1.0,1.0,-0.5,-0.5,1.0,-0.6527646129541864,-0.5555555555555556,-0.9999999999999998,0.33333333333333326,0.30000000000000004,0.0,0.20000000000000018,-0.8666666666666667,0.2941176470588236,0.3333333333333335,-1.0,-0.9999999999999999,-0.33333333333333326,0.3333333333333335,0.26230213351686205
2127,0.7619047619047619,0,-1.0,0.0,0.857142857142857,0.0,-0.6,-1.0,-0.5,-0.25,-1.0,-0.5945234333859927,-0.7777777777777778,0.8571428571428572,-0.33333333333333337,0.7000000000000002,0.0,0.6500000000000001,1.0,-1.0,1.0,1.0,1.0,-0.33333333333333326,0.3333333333333335,-0.32794218857536084
2128,-0.8571428571428572,1,0.0,0.0,0.357142857142857,-0.5,0.20000000000000018,-1.0,0.5,0.5,1.0,-0.5441811479726172,-0.7777777777777778,-0.5714285714285712,-0.33333333333333337,-0.9,-0.33333333333333337,-0.9,-0.7333333333333334,-0.7647058823529411,0.3333333333333335,-1.0,-0.9999999999999999,0.3333333333333335,-0.9999999999999999,-0.5497247075017202
2129,0.33333333333333304,0,1.0,0.0,-1.0,0.5,-0.6,1.0,-1.0,0.0,0.0,-0.8598209583991575,-0.5555555555555556,-0.7142857142857142,-0.33333333333333337,0.30000000000000004,-0.33333333333333337,-0.44999999999999996,-1.0,-0.05882352941176472,-0.9999999999999999,-1.0,1.0,-0.33333333333333326,0.3333333333333335,0.08448038540949776
2130,-0.23809523809523814,0,1.0,1.0,-0.1428571428571429,0.5,0.20000000000000018,1.0,0.0,1.0,1.0,-0.3173249078462349,-1.0,-0.5714285714285712,-0.33333333333333337,-0.8,0.0,-0.85,-1.0,-0.7647058823529411,-0.33333333333333326,-1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,0.9304886441844462
2131,0.5714285714285712,0,0.0,0.0,-0.0714285714285714,0.0,-0.6,1.0,-0.5,0.25,-1.0,0.0024223275408110645,-0.11111111111111116,-0.5714285714285712,-1.0,0.55,0.0,0.4500000000000002,0.46666666666666656,0.17647058823529416,0.3333333333333335,-1.0,1.0,-0.33333333333333326,-0.33333333333333326,-0.4920853406744663
2132,0.9523809523809521,0,1.0,0.0,-0.7857142857142857,-0.5,-0.6,1.0,-0.5,0.5,1.0,0.6414955239599789,0.33333333333333326,0.4285714285714288,-0.33333333333333337,0.25,-0.33333333333333337,-0.55,-0.33333333333333337,-0.5294117647058824,0.3333333333333335,1.0,1.0,1.0,-0.33333333333333326,-0.346008258774948
2133,-0.23809523809523814,0,0.0,1.0,-0.0714285714285714,0.5,0.20000000000000018,-1.0,0.0,0.5,-1.0,-0.1758820431806214,-0.11111111111111116,-0.7142857142857142,-0.33333333333333337,-0.25,-0.6666666666666667,-0.44999999999999996,-0.33333333333333337,0.17647058823529416,0.3333333333333335,-1.0,0.3333333333333335,-0.33333333333333326,1.0,0.4713523743977981
2134,-0.523809523809524,0,0.0,0.0,-0.9285714285714286,0.0,0.6000000000000001,-1.0,-1.0,-0.25,1.0,-0.5189046866771986,-1.0,0.1428571428571428,-1.0,-0.75,0.0,-0.8,-1.0,-0.7647058823529411,0.3333333333333335,-1.0,1.0,0.3333333333333335,-0.33333333333333326,-0.08835168616655142
2135,0.2380952380952377,0,1.0,0.0,-0.8571428571428571,0.5,-0.6,1.0,-0.5,0.5,-1.0,-0.6105318588730911,-0.7777777777777778,-0.1428571428571428,-1.0,0.30000000000000004,0.33333333333333326,0.25,0.8666666666666667,0.5294117647058822,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-0.33333333333333326,-0.376720578114246
2136,-0.23809523809523814,0,0.0,1.0,-1.0,0.0,-0.6,1.0,-0.5,0.75,0.0,-0.8535018430753027,-0.11111111111111116,0.0,-0.33333333333333337,-0.29999999999999993,0.0,-0.5,-0.8666666666666667,-0.05882352941176472,0.3333333333333335,-1.0,0.3333333333333335,-0.33333333333333326,1.0,0.5338093599449416
2137,-0.1904761904761907,0,1.0,0.0,-0.4285714285714286,0.0,-0.6,1.0,0.5,-1.0,0.0,-0.07161664033701953,-1.0,0.1428571428571428,-1.0,-0.8,-0.33333333333333337,-0.85,-0.7333333333333334,-0.7647058823529411,0.3333333333333335,-1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.2456125258086721
2138,0.1428571428571428,0,1.0,0.0,0.5714285714285714,0.5,-0.6,-1.0,-1.0,-0.25,0.0,-0.427277514481306,0.33333333333333326,-0.7142857142857142,-1.0,-0.09999999999999998,0.0,-0.95,-1.0,-1.0,0.3333333333333335,-1.0,-0.33333333333333326,-0.33333333333333326,0.3333333333333335,-0.5371644872677215
2139,0.19047619047619024,0,1.0,0.0,-0.5714285714285714,-0.5,0.20000000000000018,-1.0,-1.0,-0.5,1.0,0.9476566614007373,-0.33333333333333337,0.0,0.33333333333333326,0.15000000000000013,0.0,0.050000000000000044,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.6583792154163803
2140,-0.14285714285714302,0,1.0,0.0,-0.9285714285714286,0.5,0.20000000000000018,1.0,-1.0,-1.0,1.0,-0.8192733017377567,1.0,0.4285714285714288,-0.33333333333333337,-0.09999999999999998,0.33333333333333326,-0.19999999999999996,-0.33333333333333337,0.4117647058823528,-0.33333333333333326,1.0,0.3333333333333335,-0.33333333333333326,0.3333333333333335,-0.8330178940123878
2141,0.2380952380952377,1,1.0,0.0,0.4285714285714286,0.5,-0.6,-1.0,-0.5,-0.5,0.0,-0.44570826750921544,-0.7777777777777778,0.1428571428571428,-0.33333333333333337,-0.5,0.0,-0.5,-1.0,-0.4117647058823529,0.3333333333333335,-1.0,-0.9999999999999999,1.0,0.3333333333333335,0.49879559532002826
2142,-0.523809523809524,0,0.0,0.0,-0.9285714285714286,0.0,-0.6,-1.0,-0.5,1.0,0.0,-0.8822538177988415,-0.7777777777777778,-0.5714285714285712,-1.0,-0.9,0.0,-0.9,-0.7333333333333334,-0.7647058823529411,0.3333333333333335,-1.0,1.0,1.0,0.3333333333333335,-0.28191672401927015
2144,-0.4285714285714288,0,-1.0,0.0,-0.9285714285714286,0.5,0.6000000000000001,1.0,-1.0,0.5,1.0,-0.8855186940494998,0.5555555555555554,-0.9999999999999998,1.0,-0.5,-0.33333333333333337,-0.6,-0.8666666666666667,-0.17647058823529416,0.3333333333333335,-1.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.013936682725396388
2146,-0.523809523809524,0,1.0,1.0,-1.0,0.5,-0.6,-1.0,-0.5,1.0,1.0,-0.8921537651395471,-0.5555555555555556,-0.4285714285714284,-0.33333333333333337,-0.75,0.6666666666666665,-0.85,-0.8666666666666667,-0.7647058823529411,0.3333333333333335,-1.0,1.0,-0.9999999999999999,-0.33333333333333326,-0.21369580178940106
2147,-0.6666666666666667,0,1.0,0.0,0.2142857142857142,-0.5,-0.6,1.0,-1.0,0.5,1.0,-0.7248025276461296,-0.7777777777777778,1.0,-1.0,-0.9,-1.0,-0.9,-0.7333333333333334,-0.8823529411764706,0.3333333333333335,1.0,1.0,-0.33333333333333326,-0.33333333333333326,-0.6236235375086026
2150,-2.220446049250313e-16,0,1.0,1.0,0.9999999999999998,-1.0,-0.19999999999999996,-1.0,-1.0,-0.5,-1.0,-0.5312269615587152,0.33333333333333326,-0.7142857142857142,0.33333333333333326,0.050000000000000044,0.0,-0.04999999999999993,1.0,-0.7647058823529411,0.3333333333333335,-1.0,0.3333333333333335,-0.33333333333333326,0.3333333333333335,-0.7928423950447345
2151,0.9047619047619047,0,1.0,0.0,0.857142857142857,0.0,0.6000000000000001,1.0,-0.5,-0.5,-1.0,-0.8759347024749868,-0.7777777777777778,0.0,-0.33333333333333337,-0.9,-0.6666666666666667,-0.9,-0.7333333333333334,-0.7647058823529411,-0.9999999999999999,-1.0,-0.9999999999999999,0.3333333333333335,0.3333333333333335,-0.6031486579490704
2152,-0.3333333333333335,1,1.0,0.0,-0.7142857142857143,0.0,1.0,-1.0,-1.0,0.75,0.0,-0.09499736703528172,-0.7777777777777778,-0.7142857142857142,-0.33333333333333337,-0.5,0.0,-0.5,-0.8666666666666667,-0.8823529411764706,0.3333333333333335,-1.0,1.0,0.3333333333333335,0.3333333333333335,-0.44347900894700576
2153,-2.220446049250313e-16,1,1.0,0.0,0.2142857142857142,-0.5,-0.6,1.0,-0.5,-0.5,1.0,-0.8075829383886256,-1.0,0.2857142857142856,-1.0,-0.7,0.0,-0.75,-1.0,-0.6470588235294118,-0.33333333333333326,1.0,0.3333333333333335,-0.9999999999999999,0.3333333333333335,-0.5699415003441151
2155,-0.14285714285714302,0,1.0,1.0,-1.0,0.0,-0.19999999999999996,1.0,-0.5,0.75,0.0,0.644865718799368,-0.33333333333333337,-0.857142857142857,-1.0,-0.5,0.6666666666666665,-0.6499999999999999,-0.8666666666666667,-0.17647058823529416,-0.33333333333333326,-1.0,1.0,0.3333333333333335,0.3333333333333335,-0.10469717825189218
2156,0.33333333333333304,0,1.0,1.0,-0.7857142857142857,0.0,0.20000000000000018,1.0,-1.0,0.5,1.0,-0.8304370721432333,0.33333333333333326,-0.857142857142857,-0.33333333333333337,-0.5,0.0,-0.6499999999999999,-0.33333333333333337,-0.17647058823529416,-0.33333333333333326,-1.0,1.0,-0.9999999999999999,1.0,-0.16397109428768042
2157,-0.523809523809524,0,-1.0,0.0,-1.0,0.0,0.20000000000000018,1.0,1.0,0.75,0.0,-0.5081621906266456,-1.0,-0.7142857142857142,-1.0,-0.5,-0.33333333333333337,-0.55,-0.06666666666666665,-0.4117647058823529,-0.33333333333333326,-1.0,0.3333333333333335,1.0,0.3333333333333335,0.6362697866483145
2158,0.5238095238095237,0,1.0,0.0,0.357142857142857,-0.5,0.20000000000000018,-1.0,1.0,-0.5,0.0,0.5158504476040022,-0.11111111111111116,0.4285714285714288,-1.0,0.25,0.0,-0.85,-0.8666666666666667,-0.7647058823529411,-0.33333333333333326,1.0,1.0,-0.9999999999999999,0.3333333333333335,0.512130075705437
2159,0.04761904761904745,1,1.0,1.0,-0.5,-1.0,0.6000000000000001,1.0,-1.0,-0.5,1.0,-0.4759347024749868,-0.5555555555555556,-0.7142857142857142,1.0,-0.55,-0.6666666666666667,-0.75,-0.8666666666666667,-1.0,-0.33333333333333326,-1.0,1.0,-0.33333333333333326,0.3333333333333335,0.4846008258774952
2160,0.6190476190476191,1,1.0,0.0,-0.8571428571428571,-0.5,1.0,1.0,0.0,-0.5,1.0,-0.8346498156924698,1.0,0.1428571428571428,-0.33333333333333337,-0.5,-0.6666666666666667,-0.6,-0.06666666666666665,-0.17647058823529416,0.3333333333333335,-1.0,-0.33333333333333326,-0.33333333333333326,-0.33333333333333326,0.5775120440468
2161,-0.4285714285714288,0,1.0,0.0,-0.6428571428571428,0.5,0.20000000000000018,-1.0,-1.0,0.75,0.0,-0.7859926276987889,-0.7777777777777778,-0.9999999999999998,-0.33333333333333337,-0.55,-0.33333333333333337,-0.55,-1.0,-0.05882352941176472,-0.33333333333333326,-1.0,-0.33333333333333326,-0.9999999999999999,0.3333333333333335,-0.7568823124569852
